bookID,title,authors,average_rating,isbn,language_code,ratings_count,price
20935,Time Twisters,Jean Rabe-Martin H. Greenberg-Stephen Leigh-Gene DeWeese-Joe Masdon-Donald J. Bingle-Skip Williams-Penny Williams-Pierce Askegren-Nancy Virginia Varian-Wes Nicholson-John Helfers-Chris Pierson-Harry Turtledove-Kevin J. Anderson-Robert E. Vardeman-Jackie Cassada-James M. Ward-Jon L. Breen-Linda P. Baker,3.34,756404053,eng,34,492
20941,The Western Canon: The Books and School of the Ages,Harold Bloom,3.87,1573225142,en-US,2045,493
20942,Shakespeare: The Invention of the Human,Harold Bloom,4.02,157322751X,eng,2930,494
20944,The American Religion,Harold Bloom,3.77,978721004,en-GB,278,495
20949,American Caesar: Douglas MacArthur 1880-1964,William Manchester,4.14,316544981,eng,9837,496
20954,Winchester Shotguns,Dennis Adler-R.L. Wilson,5,785821082,eng,2,497
20957,Colossians and Philemon: A Critical and Exegetical Commentary (International Critical Commentary),R. McL. Wilson,5,567044718,eng,1,498
20962,Maurice Sendak's Seven Little Monsters: What Time is It? - Book #4,Arthur Yorinks-Raymond Jafelice,2.75,078681778X,eng,4,499
20971,Meditations for Manifesting: Morning and Evening Meditations to Literally Create Your Heart's Desire,Wayne W. Dyer,3.98,156170315X,eng,317,500
20995,The Art of Seduction,Robert Greene,4.06,1861977697,eng,13029,501
21004,Michael Smith Elements of Style,Michael S.  Smith-Diane Dorrans Saeks,4.12,847827623,eng,17,502
21005,Freedom,Michael W.  Smith,3.8,634041126,eng,4,503
21010,Spares,Michael Marshall Smith,4.13,6512674,eng,2481,504
21012,One of Us,Michael Marshall Smith,4.04,553580698,eng,1264,505
21016,The Secret City (Pyrates  #1),Chris Archer,4.1,439368510,eng,228,506
21029,The Theory and Practice of Group Psychotherapy,Irvin D. Yalom-Molyn Leszcz,4.16,465092845,en-US,7538,507
21031,When Nietzsche Wept,Irvin D. Yalom,4.3,60748125,eng,22959,508
21032,Existential Psychotherapy,Irvin D. Yalom,4.38,465021476,en-US,3524,509
21059,Crown of Stars (Crown of Stars  #7),Kate Elliott,3.91,756404061,eng,2135,510
21060,Crown Duel (Crown & Court #1-2),Sherwood Smith,4.19,142301515,eng,21253,511
21062,A Rose for the Crown,Anne Easter Smith,4.02,743276876,en-US,4568,512
21063,The Bloody Crown of Conan (Conan the Cimmerian  #2),Robert E. Howard-Gary Gianni-Patrice Louinet,4.29,345461525,eng,3699,513
21070,Rough Crossings: Britain  the Slaves and the American Revolution,Simon Schama,3.97,006053916X,eng,719,514
21071,Landscape and Memory,Simon Schama,4.17,679735127,eng,874,515
21073,The Embarrassment of Riches: An Interpretation of Dutch Culture in the Golden Age,Simon Schama,4.06,679781242,en-US,1746,516
21075,Citizens: A Chronicle of the French Revolution,Simon Schama,3.98,141017279,en-GB,88,517
21089,The Feelings Book: The Care & Keeping of Your Emotions,Lynda Madison-Bonnie Timmons-Norm Bendell,4.15,1584855282,eng,758,518
21091,A Smart Girl's Guide to Money: How to Make It  Save It  And Spend It,Nancy Holyoke-Ali Douglass,4.13,1593691033,en-GB,523,519
21093,What Would You Do? (American Girl Library),Patti Kelley Criswell-Norm Bendell,4.3,1584858745,en-US,75,520
21097,What Color Is Your Parachute? 1977: A Practical Manual For Job Hunters & Career Changers,Richard Nelson Bolles,3.69,913668060,eng,5,521
21107,The Halloween Activity Book: Creepy  Crawly  Hairy  Scary Things to Do,Mymi Doinet-Benjamin Chaud,2,811832791,eng,1,522
21111,Tregaron's Daughter,Madeleine Brent,4.13,385003234,eng,1486,523
21114,The Capricorn Stone,Madeleine Brent,3.9,044920149X,eng,551,524
21116,Golden Urchin,Madeleine Brent,4.09,449213897,en-GB,59,525
21119,The Ethics of Ambiguity,Simone de Beauvoir-Bernard Frechtman,4.14,080650160X,eng,3875,526
21121,She Came to Stay,Simone de Beauvoir,3.9,6540805,en-GB,1942,527
21122,The Coming of Age,Simone de Beauvoir-Patrick O'Brian,3.89,039331443X,en-GB,218,528
21125,A Transatlantic Love Affair: Letters to Nelson Algren,Simone de Beauvoir-Nelson Algren-Sylvie Le Bon de Beauvoir-Vanessa Kling-Ellen Gordon Reeves,4.01,1565845609,eng,228,529
21126,La Force de l'âge,Simone de Beauvoir,4.15,2070377822,fre,164,530
21143,What Life Was Like When Rome Ruled the World: The Roman Empire  100 BC - AD 200 (What Life Was Like),Time-Life Books,3.84,783554524,eng,89,531
21151,Sudden Fiction International: 60 Short-Short Stories,Robert Shapard-James Thomas,3.77,393306135,en-US,294,532
21152,Sudden Fiction: American Short-Short Stories,Robert Shapard-James Thomas,3.85,879052651,eng,459,533
21173,Sarah Bernhardt,Elizabeth Silverthorne-Betty McCollum,4,791074587,eng,3,534
21179,The Art of Controversy (The Essays of Arthur Schopenhauer),Thomas Bailey Saunders,3.59,141916130X,eng,19,535
21182,The Wisdom of Life,Arthur Schopenhauer-Thomas Bailey Saunders,4.14,486435504,eng,1315,536
21185,On Human Nature (The Essays of Arthur Schopenhauer),Arthur Schopenhauer-Thomas Bailey Saunders,4.01,1406800449,eng,1,537
21187,For All Time (Time Travelers  #4),Caroline B. Cooney,3.91,440229316,eng,1584,538
21188,Wanted!,Caroline B. Cooney,3.68,590988492,en-US,1924,539
21191,The Time Travelers: Volume One,Caroline B. Cooney,3.94,553494805,en-US,293,540
21194,The Stranger,Caroline B. Cooney,3.55,590456806,eng,55,541
21199,Every Night Italian: Every Night Italian,Giuliano Hazan-Marcella Hazan-Dana Gallagher,3.75,684800284,eng,65,542
21200,More Classic Italian Cooking,Marcella Hazan,4.47,345314034,eng,62,543
21214,Practice Makes Perfect: Italian Verb Tenses,Paola Nanni-Tate,4,71451382,eng,9,544
21220,Effigies (Faye Longchamp  #3),Mary Anna Evans,4.02,1590583426,eng,429,545
21223,The Cambridge Companion to Schopenhauer,Christopher Janaway,3.89,521629241,eng,18,546
21230,Stormie: A Story of Forgiveness and Healing,Stormie Omartian,4.39,1565078322,eng,423,547
21242,The Orion Mystery: Unlocking the Secrets of the Pyramids,Robert Bauval-Adrian Geoffrey Gilbert,3.93,517884542,eng,1076,548
21245,Orion (Orion  #1),Ben Bova,3.71,812532473,eng,1357,549
21248,Lake Orion (Images of America: Michigan),James E. Ingram-Lori Grove,5,738539562,eng,0,550
21266,Rick Steves' Europe Through the Back Door,Rick Steves,4.24,1566918081,eng,3485,551
21276,A Dangerous Man (Hank Thompson  #3),Charlie Huston,4.07,034548133X,eng,2681,552
21277,Already Dead (Joe Pitt  #1),Charlie Huston,3.79,034547824X,en-US,8322,553
21278,Caught Stealing (Hank Thompson  #1),Charlie Huston,4.05,345464788,eng,4684,554
21280,Ultimate Annuals  Volume 2,Charlie Huston-Mike Carey-Brian Michael Bendis-Robert Kirkman-Mike Deodato-Ryan Sook-Stuart Immonen-Frazier Irving,3.2,785123717,eng,103,555
21282,Dead I Well May Be (Dead Trilogy #1),Adrian McKinty,3.98,743470567,eng,2435,556
21283,The Dead Yard (Michael Forsythe #2),Adrian McKinty,4.12,743499484,eng,1408,557
21284,The Lighthouse Land (Lighthouse Trilogy #1),Adrian McKinty,3.6,081095480X,eng,839,558
21290,Spider Mountain (Cam Richter  #2),P.T. Deutermann,3.91,031233379X,eng,447,559
21294,The Edge of Honor,P.T. Deutermann,3.96,312953968,eng,162,560
21295,The Firefly,P.T. Deutermann,3.76,312994818,eng,301,561
21315,Diary of a Spider,Doreen Cronin-Harry Bliss,4.25,60001534,en-US,7903,562
21318,The Snow Spider (Snow Spider Trilogy  #1),Jenny Nimmo,3.69,439846757,en-US,2694,563
21320,Ultimate Spider-Man  Volume 16: Deadpool,Brian Michael Bendis-Mark Bagley,3.7,785119272,eng,1406,564
21321,Ultimate Spider-Man  Volume 7,Brian Michael Bendis-Mark Bagley,4.08,078512148X,eng,259,565
21322,Fables: 1001 Nights of Snowfall,Bill Willingham-Esao Andrews-John Bolton-Mark Buckingham-James Jean-Derek Kirk Kim-Tara  McPherson-Jill Thompson-Mark Wheatley-Michael Wm. Kaluta-Charles Vess-Brian Bolland,4.13,1401203671,eng,13388,566
21323,Cold Fire / Hideaway / The Key to Midnight,Dean Koontz-Leigh Nichols,4.17,399146261,eng,19345,567
21324,Fables  Vol. 8: Wolves,Bill Willingham-Mark Buckingham-Steve Leialoha-Shawn McManus-Andrew Pepoy,4.28,1401210015,eng,17506,568
21325,Fables  Vol. 4: March of the Wooden Soldiers,Bill Willingham-Mark Buckingham-Craig Hamilton-Steve Leialoha-P. Craig Russell,4.29,1401202225,eng,25300,569
21326,Fables  Vol. 1: Legends in Exile,Bill Willingham-Terry Moore-Mike Allred-Lan Medina-Mark Buckingham-Matthew Sturges-Steve Leialoha-Craig Hamilton-Russ Braun-James Jean-Tony Akins-Eric Shanower-Shawn McManus-Jae Lee-Chrissie Zullo-David Petersen,3.97,1563899426,eng,115639,570
21327,Fables  Vol. 7: Arabian Nights [and Days] (Fables  #7),Bill Willingham-Mark Buckingham-Steve Leialoha-Jim Fern-Jimmy Palmiotti-Andrew Pepoy,4.1,1401210007,eng,15220,571
21328,Fables  Vol. 6: Homelands,Bill Willingham-David Hahn-Mark Buckingham-Lan Medina-Steve Leialoha,4.28,1401205003,eng,21085,572
21329,Fables  Vol. 3: Storybook Love,Bill Willingham-Bryan Talbot-Lan Medina-Mark Buckingham-Linda Medley-Steve Leialoha-James Jean,4.13,140120256X,eng,31926,573
21330,Fables  Vol. 5: The Mean Seasons,Bill Willingham-Mark Buckingham-Steve Leialoha-Tony Akins-Jimmy Palmiotti,4.19,1401204864,eng,20189,574
21332,The Choice: A Fable of Free Trade and Protectionism,Russell Roberts-Russ Roberts,3.76,131433547,eng,335,575
21337,Prodigal Son (Dean Koontz's Frankenstein  #1),Dean Koontz-Kevin J. Anderson-Scott Brick,4.02,141591561X,eng,28116,576
21338,Brewer's Dictionary of Phrase and Fable,John Ayto,4.37,61121207,en-US,39,577
21341,Jack of Fables  Vol. 1: The (Nearly) Great Escape,Bill Willingham-Matthew Sturges-Tony Akins-Andrew Pepoy,3.58,1401212220,eng,4288,578
21342,Math Fables,Greg Tang-Heather Cahoon,4.06,043945400X,eng,0,579
21343,The Five Dysfunctions of a Team: A Leadership Fable,Patrick Lencioni,4.02,787960756,eng,57971,580
21348,Aesop's Fables,Aesop-Laura Harris-Laura Gibbs,4.05,192840509,eng,95008,581
21352,Icebound,David Axton-Dean Koontz-Paul Michael,3.76,739341413,eng,46,582
21353,Odd Thomas (Odd Thomas #1),Dean Koontz-David Baker,3.96,739301764,eng,101,583
21362,Seize the Night (Moonlight Bay  #2),Dean Koontz-Keith Szarabajka,4.08,553479016,eng,23052,584
21365,From the Corner of His Eye,Dean Koontz-Stephen Lang,4.02,553502697,en-US,27,585
21370,The Good Guy,Dean Koontz-Richard Ferrrone,3.82,739332937,eng,111,586
21402,Pompeii,Robert   Harris-Michael Cumpsty,3.81,739341774,eng,7,587
21426,2nd Chance (Women's Murder Club #2),James Patterson-Melissa Leo-Jeremy Piven-Andrew Gross,4.03,1594831165,eng,28,588
21430,The Big Bad Wolf,James Patterson-Peter J. Fernandez-Denis O'Hare,3.99,1586215809,eng,99,589
21437,Pop Goes the Weasel,James Patterson-Roger Rees-Keith David,3.99,1594836116,en-GB,46,590
21484,The Winds of War (The Henry Family  #1),Herman Wouk,4.37,316952664,eng,46116,591
21489,Hollywood Station (Hollywood Station  #1),Joseph Wambaugh,3.72,316066141,en-US,2030,592
21491,The Choirboys,Joseph Wambaugh,4.06,752851314,eng,4155,593
21493,Fire Lover: A True Story,Joseph Wambaugh,3.7,006009527X,eng,771,594
21494,Floaters,Joseph Wambaugh,3.5,553575953,eng,548,595
21495,The New Centurions,Joseph Wambaugh,3.93,440164176,eng,2068,596
21498,The Black Marble,Joseph Wambaugh,3.81,440613965,en-US,905,597
21500,The Blue Knight,Joseph Wambaugh,3.88,440215811,eng,1262,598
21505,The Secrets of Harry Bright,Joseph Wambaugh,3.75,722189141,eng,595,599
21508,Lines and Shadows,Joseph Wambaugh,3.79,553763253,en-US,662,600
21512,The Glitter Dome,Joseph Wambaugh,3.73,553263021,eng,837,601
21527,Hollywood Tough (Shane Scully  #3),Stephen J. Cannell-Paul Michael-Michael Prichard,3.85,1559278226,eng,799,602
21530,Cold Hit (Shane Scully #5),Stephen J. Cannell-Scott Brick,3.85,1593977735,eng,15,603
21535,Angels Flight (Harry Bosch  #6),Michael Connelly-Dick Hill,4.16,159737685X,eng,100,605
21539,Echo Park (Harry Bosch  #12),Michael Connelly-Len Cariou,4.11,1594835896,eng,162,608
21543,The Poet,Michael Connelly-Buck Schirner,4.2,1423323238,eng,108,609
21544,The Concrete Blonde (Harry Bosch  #3),Michael Connelly-Dick Hill,4.15,1596009209,en-US,127,610
21545,The Best American Mystery Stories 2003,Michael Connelly-Otto Penzler,3.6,618390723,eng,4,611
21550,Hundred-Dollar Baby (Spenser  #34),Robert B. Parker-Joe Mantegna,3.82,739318659,eng,56,612
21552,The Spenser Collection: Volume I (Spenser  #27-28),Robert B. Parker-Joe Mantegna,4.24,739340190,en-US,75,613
21553,School Days (Spenser  #33),Robert B. Parker-Joe Mantegna,3.87,739318616,en-US,23,614
21557,Potshot (Spenser  #28),Robert B. Parker-Joe Mantegna,3.89,553702467,eng,2,615
21581,Chance (Spenser  #23),Robert B. Parker-Burt Reynolds,4.1,787107123,en-US,13,616
21607,Camouflage,Joe Haldeman,3.63,441012523,eng,4836,617
21608,The Accidental Time Machine,Joe Haldeman,3.7,441014992,eng,6338,618
21609,A Separate War and Other Stories,Joe Haldeman-Connie Willis,3.66,441014070,en-US,336,619
21610,Old Twentieth,Joe Haldeman,3.53,441013430,eng,1138,620
21611,The Forever War (The Forever War  #1),Joe Haldeman,4.15,60510862,eng,103375,621
21612,Worlds,Joe Haldeman,3.51,575073616,eng,39,622
21613,Worlds Enough and Time (Worlds #3),Joe Haldeman,3.7,688090257,eng,322,623
21615,The Coming,Joe Haldeman,3.08,441008763,eng,666,624
21618,Forever Peace (The Forever War  #2),Joe Haldeman,3.74,441005667,eng,15841,625
21620,Forever Free (The Forever War  #3),Joe Haldeman,3.42,1857989317,eng,3832,626
21621,Dealing in Futures,Joe Haldeman,3.72,451452585,en-US,185,627
21623,The Long Habit Of Living,Joe Haldeman,3.61,450535363,eng,57,628
21624,Study War No More: A Selection of Alternatives,Joe Haldeman-William Nabors-Harry Harrison-Damon Knight-Harlan Ellison-Ben Bova-Poul Anderson-Isaac Asimov-Mack Reynolds-Alec Effinger,3.56,380405199,eng,96,629
21625,Worlds Enough and Time (worlds  #3),Joe Haldeman,3.7,380708019,eng,17,630
21626,Not of Woman Born,Constance Ash-Nina Kiriki Hoffman-Patricia A. McKillip-Walter Jon Williams-Debra Doyle-James D. Macdonald-Kara Dalkey-Michael Armstrong-Richard Parks-Sage Walker-Susan Palwick-William F. Wu-Jack McDevitt-Janni Lee Simner-Robert Silverberg,3.8,451456815,eng,59,631
21627,Alien Stars (Alien Stars  1),C.J. Cherryh-Joe Haldeman-Timothy Zahn,3.55,671559346,eng,58,632
21629,Worlds Apart (Worlds 2),Joe Haldeman,3.7,380716828,eng,474,633
21638,Train_man  Volume 3 (Train_man),Hidenori Hara-Hitori Nakano,3.96,1421508508,eng,96,634
21665,The Best American Mystery Stories 2004,Nelson DeMille-Otto Penzler,3.53,618497420,eng,3,635
21671,Mystic River,Dennis Lehane,4.18,60584750,eng,105317,636
21672,Mystic River,Dennis Lehane-Maria Via,4.18,8478710493,spa,27,637
21673,Mystic River,Dennis Lehane,4.18,593047508,eng,43,638
21676,Mystic River,Dennis Lehane,4.18,553816160,en-GB,286,639
21681,Darkness  Take My Hand (Kenzie & Gennaro  #2),Dennis Lehane,4.17,055350584X,eng,20987,640
21682,Coronado: Stories,Dennis Lehane,3.38,006113967X,eng,2824,641
21683,Prayers for Rain (Kenzie & Gennaro  #5),Dennis Lehane,4.09,380730367,eng,15965,642
21685,A Drink Before the War (Kenzie & Gennaro  #1),Dennis Lehane,3.95,156029022,eng,28386,643
21686,Shutter Island,Dennis Lehane,4.09,038073186X,eng,128927,644
21687,Regenzauber,Dennis Lehane,4.09,3548251730,ger,8,645
21703,The Best American Mystery Stories 2002,James Ellroy-Otto Penzler-John Biguenet-Michael Connelly-Thomas H. Cook-Sean Doolittle-Brendan DuBois-David Edgerley Gates-Joe Gores-James Grady-Clark Howard-Stuart M. Kaminsky-Joe R. Lansdale-Michael Malone-Annette Meyers-Joyce Carol Oates-Robert B. Parker-F.X. Toole-Daniel Waterman-Scott Wolven-Fred Melton,3.54,618258078,eng,0,646
21704,The Black Dahlia (L.A. Quartet  #1),James Ellroy,3.75,446698873,eng,68551,647
21705,The Black Dahlia Files: The Mob  the Mogul  and the Murder That Transfixed Los Angeles,Donald H. Wolfe,3.84,60582502,en-US,600,648
21710,Corroborating Evidence: The Black Dahlia Murder,William T. Rasmussen,3.3,865344922,eng,10,649
21712,Childhood Shadows: The Hidden Story of the Black Dahlia Murder,Mary  Pacios,3.5,1585004847,eng,46,650
21717,Triptych (Will Trent  #1),Karin Slaughter,4.14,385339461,eng,37791,651
21718,Blindsighted (Grant County  #1),Karin Slaughter,4.1,380820889,eng,50132,652
21719,Kisscut (Grant County  #2),Karin Slaughter,4.11,60534044,eng,23365,653
21720,Beyond Reach (Grant County  #6),Karin Slaughter,4.19,038533947X,eng,18083,654
21721,A Faint Cold Fear (Grant County  #3),Karin Slaughter,4.1,60534052,eng,22850,655
21722,Faithless (Grant County  #5),Karin Slaughter,4.12,440242916,en-US,19851,656
21723,Like A Charm,Karin Slaughter-Peter Robinson-John Connolly-Denise Mina-Mark Billingham,3.5,60583312,en-US,21,657
21724,Blindsighted (Grant County  #1),Karin Slaughter,4.1,60759720,eng,73,658
21725,Like a Charm,Karin Slaughter-Denise Mina-John Harvey-Kelley Armstrong-John Connolly-Emma Donoghue-Jane Haddam-Laura Lippman-Peter Robinson-Fidelis Morgan-Peter Moore Smith-Lynda La Plante-Jerrilyn Farmer-Lee Child-Mark Billingham,3.5,99462257,eng,1241,659
21726,The Ruins,Scott B. Smith,3.54,1400043875,en-US,24574,660
21735,The Enemy (Jack Reacher  #8),Lee Child-Dick Hill,4.17,1593553943,eng,173,661
21739,The Visitor (Jack Reacher  #4),Lee Child-Hayward Morse-Garrick Hagon,4.09,1860428789,eng,4,662
21742,Tripwire (Jack Reacher  #3),Lee Child-Dick Hill,4.09,1567408346,eng,15,663
21743,Killing Floor (Jack Reacher  #1),Lee Child-Dick Hill,4.05,159355558X,en-US,124,664
21745,Without Fail (Jack Reacher  #6),Lee Child-Dick Hill,4.16,1590860624,eng,61246,665
21746,The Enemy (Jack Reacher  #8),Lee Child-Dick Hill,4.17,1590864093,eng,4,666
21747,One Shot (Jack Reacher  #9),Lee Child-Dick Hill,4.21,1593555199,eng,133,667
21749,Bad Luck and Trouble (Jack Reacher  #11),Lee Child,4.19,739340670,eng,53,668
21751,The Enemy (Jack Reacher  #8),Lee Child,4.17,1423319613,en-US,10,669
21752,The Visitor (Jack Reacher  #4),Lee Child-Hayward Morse,4.09,1860429165,eng,6,670
21753,Echo Burning (Jack Reacher  #5),Lee Child,4,1423319524,eng,40,671
21756,Tripwire (Jack Reacher  #3),Lee Child-Dick Hill,4.09,1593358725,en-US,3,672
21757,The Enemy (Jack Reacher  #8),Lee Child-Dick Hill,4.17,1593553994,eng,16,673
21758,The Enemy (Jack Reacher  #8),Lee Child-Dick Hill,4.17,1593354746,eng,3,674
21759,Tripwire (Jack Reacher  #3),Lee Child-Dick Hill,4.09,1593555601,eng,11,675
21763,Tripwire (Jack Reacher  #3),Lee Child-Dick Hill,4.09,1593357389,eng,18,676
21764,The Enemy (Jack Reacher  #8),Lee Child-Dick Hill,4.17,1593353154,eng,1,677
21766,The Blood of the Moon: Understanding the Historic Struggle Between Islam and Western Civilization,George Grant,3.69,785265430,eng,70,678
21767,Blood on the Moon (Lloyd Hopkins  #1),James Ellroy,3.45,140009528X,eng,1555,679
21768,Blood Moon Over Bengal,Morag McKendrick Pippin,3.45,843954523,eng,20,680
21773,Blood Moon Over Britain,Morag McKendrick Pippin,3.44,843955821,eng,17,681
21776,The Silent Gondoliers,William Goldman,3.8,345442636,eng,1290,682
21779,The Season: A Candid Look at Broadway,William Goldman,4.1,879100230,eng,275,683
21782,Heat,William Goldman,3.38,446300004,eng,236,684
21783,Tinsel,William Goldman,3.18,440187354,eng,253,685
21784,William Goldman: Four Screenplays,William Goldman,4.27,155783198X,en-US,16,686
21787,The Princess Bride,William Goldman,4.26,345418263,eng,673146,687
21796,Marathon Man,William Goldman,4.12,330247042,eng,17184,688
21799,Hype and Glory,William Goldman-P. Gethers,3.69,679734783,eng,123,689
21803,La princesa prometida,William Goldman,4.26,8427030975,spa,39,690
21805,Brothers (Babe Levy #2),William Goldman,3.54,246124377,eng,444,691
21806,Boys and Girls Together,William Goldman,3.67,345439732,eng,744,692
21812,La princesa prometida,William Goldman-Celia Filipetto,4.26,8427030630,spa,235,693
21815,Die Brautprinzessin,William Goldman,4.26,3608932267,ger,21,694
